word,translation,category,level,pos,headword,sublist,frequency,source,topic,scene
ideology,意识形态,writing,7,noun,,,70,IELTS_Writing,,
ignore,忽视,writing,5,verb,,,80,IELTS_Writing,,
illustrate,说明,writing,6,verb,,,75,IELTS_Writing,,
image,图像,writing,5,noun,,,85,IELTS_Writing,,
immigrate,移民,writing,6,verb,,,75,IELTS_Writing,,
impact,影响,writing,5,noun,,,85,IELTS_Writing,,
implement,实施,writing,6,verb,,,75,IELTS_Writing,,
implicate,牵连,writing,7,verb,,,65,IELTS_Writing,,
imply,暗示,writing,6,verb,,,80,IELTS_Writing,,
impose,强加,writing,6,verb,,,75,IELTS_Writing,,
incentive,激励,writing,6,noun,,,75,IELTS_Writing,,
incidence,发生率,writing,6,noun,,,70,IELTS_Writing,,
incline,倾斜,writing,6,verb,,,70,IELTS_Writing,,
income,收入,writing,5,noun,,,85,IELTS_Writing,,
incorporate,合并,writing,6,verb,,,75,IELTS_Writing,,
index,指数,writing,6,noun,,,75,IELTS_Writing,,
indicate,表明,writing,5,verb,,,85,IELTS_Writing,,
individual,个人的,writing,5,adjective,,,85,IELTS_Writing,,
induce,诱导,writing,7,verb,,,70,IELTS_Writing,,
inevitable,不可避免的,writing,6,adjective,,,75,IELTS_Writing,,
infer,推断,writing,6,verb,,,75,IELTS_Writing,,
infrastructure,基础设施,writing,7,noun,,,75,IELTS_Writing,,
inherent,固有的,writing,7,adjective,,,70,IELTS_Writing,,
inhibit,抑制,writing,7,verb,,,70,IELTS_Writing,,
initial,最初的,writing,5,adjective,,,80,IELTS_Writing,,
initiate,开始,writing,6,verb,,,75,IELTS_Writing,,
injure,伤害,writing,5,verb,,,75,IELTS_Writing,,
innovate,创新,writing,6,verb,,,75,IELTS_Writing,,
input,输入,writing,5,noun,,,75,IELTS_Writing,,
insert,插入,writing,6,verb,,,75,IELTS_Writing,,
insight,洞察,writing,6,noun,,,75,IELTS_Writing,,
inspect,检查,writing,6,verb,,,70,IELTS_Writing,,
instance,例子,writing,5,noun,,,80,IELTS_Writing,,
institute,机构,writing,6,noun,,,75,IELTS_Writing,,
instruct,指导,writing,6,verb,,,75,IELTS_Writing,,
integral,完整的,writing,7,adjective,,,70,IELTS_Writing,,
integrate,整合,writing,6,verb,,,75,IELTS_Writing,,
integrity,正直,writing,7,noun,,,70,IELTS_Writing,,
intense,强烈的,writing,6,adjective,,,75,IELTS_Writing,,
interact,互动,writing,6,verb,,,75,IELTS_Writing,,
intermediate,中间的,writing,6,adjective,,,70,IELTS_Writing,,
internal,内部的,writing,6,adjective,,,75,IELTS_Writing,,
interpret,解释,writing,6,verb,,,80,IELTS_Writing,,
interval,间隔,writing,6,noun,,,70,IELTS_Writing,,
intervene,干预,writing,6,verb,,,75,IELTS_Writing,,
intrinsic,内在的,writing,7,adjective,,,70,IELTS_Writing,,
invest,投资,writing,6,verb,,,75,IELTS_Writing,,
investigate,调查,writing,6,verb,,,80,IELTS_Writing,,
involve,涉及,writing,5,verb,,,85,IELTS_Writing,,
isolate,隔离,writing,6,verb,,,75,IELTS_Writing,,
issue,问题,writing,5,noun,,,90,IELTS_Writing,,
item,项目,writing,4,noun,,,85,IELTS_Writing,,
job,工作,writing,3,noun,,,90,IELTS_Writing,,
journal,期刊,writing,6,noun,,,75,IELTS_Writing,,
justify,证明正当,writing,6,verb,,,75,IELTS_Writing,,
label,标签,writing,5,noun,,,75,IELTS_Writing,,
labour,劳动,writing,6,noun,,,75,IELTS_Writing,,
layer,层,writing,5,noun,,,75,IELTS_Writing,,
legal,合法的,writing,5,adjective,,,80,IELTS_Writing,,
levy,征税,writing,7,noun,,,65,IELTS_Writing,,
liberal,自由的,writing,6,adjective,,,70,IELTS_Writing,,
likewise,同样,writing,6,adverb,,,70,IELTS_Writing,,
link,链接,writing,5,noun,,,85,IELTS_Writing,,
locate,定位,writing,5,verb,,,80,IELTS_Writing,,
logic,逻辑,writing,5,noun,,,80,IELTS_Writing,,
maintain,维持,writing,5,verb,,,85,IELTS_Writing,,
manipulate,操纵,writing,6,verb,,,75,IELTS_Writing,,
manual,手册,writing,6,noun,,,70,IELTS_Writing,,
margin,边缘,writing,6,noun,,,70,IELTS_Writing,,
mature,成熟的,writing,6,adjective,,,75,IELTS_Writing,,
maximize,最大化,writing,6,verb,,,75,IELTS_Writing,,
media,媒体,writing,5,noun,,,85,IELTS_Writing,,
mediate,调解,writing,6,verb,,,70,IELTS_Writing,,
medical,医学的,writing,5,adjective,,,80,IELTS_Writing,,
medium,媒介,writing,6,noun,,,75,IELTS_Writing,,
mental,精神的,writing,6,adjective,,,75,IELTS_Writing,,
method,方法,writing,5,noun,,,85,IELTS_Writing,,
migrate,迁移,writing,6,verb,,,75,IELTS_Writing,,
military,军事的,writing,6,adjective,,,75,IELTS_Writing,,
minimal,最小的,writing,6,adjective,,,75,IELTS_Writing,,
minimize,最小化,writing,6,verb,,,75,IELTS_Writing,,
minimum,最小值,writing,6,noun,,,75,IELTS_Writing,,
ministry,部,writing,6,noun,,,70,IELTS_Writing,,
minor,较小的,writing,5,adjective,,,75,IELTS_Writing,,
mode,模式,writing,5,noun,,,75,IELTS_Writing,,
modify,修改,writing,6,verb,,,75,IELTS_Writing,,
monitor,监控,writing,6,noun,,,75,IELTS_Writing,,
motive,动机,writing,6,noun,,,70,IELTS_Writing,,
mutual,相互的,writing,6,adjective,,,75,IELTS_Writing,,
negate,否定,writing,6,verb,,,70,IELTS_Writing,,
neutral,中立的,writing,6,adjective,,,75,IELTS_Writing,,
nevertheless,然而,writing,6,adverb,,,75,IELTS_Writing,,
nonetheless,尽管如此,writing,6,adverb,,,75,IELTS_Writing,,
norm,规范,writing,6,noun,,,70,IELTS_Writing,,
normal,正常的,writing,4,adjective,,,85,IELTS_Writing,,
notion,概念,writing,6,noun,,,75,IELTS_Writing,,
notwithstanding,尽管,writing,7,preposition,,,65,IELTS_Writing,,
nuclear,核的,writing,6,adjective,,,75,IELTS_Writing,,
objective,客观的,writing,6,adjective,,,80,IELTS_Writing,,
obtain,获得,writing,5,verb,,,80,IELTS_Writing,,
obvious,明显的,writing,5,adjective,,,80,IELTS_Writing,,
occasion,场合,writing,5,noun,,,75,IELTS_Writing,,
occupy,占据,writing,5,verb,,,80,IELTS_Writing,,
occur,发生,writing,5,verb,,,85,IELTS_Writing,,
odd,奇怪的,writing,5,adjective,,,70,IELTS_Writing,,
offset,抵消,writing,6,verb,,,70,IELTS_Writing,,
ongoing,持续的,writing,6,adjective,,,75,IELTS_Writing,,
option,选项,writing,5,noun,,,80,IELTS_Writing,,
orient,定向,writing,6,verb,,,70,IELTS_Writing,,
outcome,结果,writing,6,noun,,,80,IELTS_Writing,,
output,输出,writing,6,noun,,,75,IELTS_Writing,,
overall,总的,writing,5,adjective,,,80,IELTS_Writing,,
overlap,重叠,writing,6,noun,,,70,IELTS_Writing,,
overseas,海外的,writing,6,adjective,,,75,IELTS_Writing,,
panel,小组,writing,6,noun,,,75,IELTS_Writing,,
paradigm,范式,writing,7,noun,,,70,IELTS_Writing,,
paragraph,段落,writing,5,noun,,,85,IELTS_Writing,,
parallel,平行的,writing,6,adjective,,,75,IELTS_Writing,,
parameter,参数,writing,7,noun,,,70,IELTS_Writing,,
participate,参与,writing,6,verb,,,75,IELTS_Writing,,
partner,伙伴,writing,5,noun,,,80,IELTS_Writing,,
passive,被动的,writing,6,adjective,,,75,IELTS_Writing,,
perceive,感知,writing,6,verb,,,75,IELTS_Writing,,
percent,百分比,writing,4,noun,,,85,IELTS_Writing,,
period,时期,writing,4,noun,,,85,IELTS_Writing,,
permanent,永久的,writing,6,adjective,,,75,IELTS_Writing,,
persist,坚持,writing,6,verb,,,75,IELTS_Writing,,
perspective,视角,writing,6,noun,,,75,IELTS_Writing,,
phase,阶段,writing,5,noun,,,75,IELTS_Writing,,
phenomenon,现象,writing,7,noun,,,75,IELTS_Writing,,
philosophy,哲学,writing,6,noun,,,75,IELTS_Writing,,
physical,物理的,writing,5,adjective,,,85,IELTS_Writing,,
plus,加,writing,4,preposition,,,80,IELTS_Writing,,
policy,政策,writing,5,noun,,,85,IELTS_Writing,,
portion,部分,writing,6,noun,,,75,IELTS_Writing,,
pose,姿势,writing,5,noun,,,75,IELTS_Writing,,
positive,积极的,writing,5,adjective,,,85,IELTS_Writing,,
potential,潜在的,writing,6,adjective,,,80,IELTS_Writing,,
practitioner,从业者,writing,7,noun,,,70,IELTS_Writing,,
precede,先于,writing,6,verb,,,70,IELTS_Writing,,
precise,精确的,writing,6,adjective,,,75,IELTS_Writing,,
predict,预测,writing,5,verb,,,80,IELTS_Writing,,
predominant,主导的,writing,7,adjective,,,70,IELTS_Writing,,
preliminary,初步的,writing,7,adjective,,,70,IELTS_Writing,,
presume,假定,writing,6,verb,,,70,IELTS_Writing,,
previous,以前的,writing,5,adjective,,,80,IELTS_Writing,,
primary,主要的,writing,5,adjective,,,80,IELTS_Writing,,
prime,主要的,writing,6,adjective,,,75,IELTS_Writing,,
principal,主要的,writing,6,adjective,,,75,IELTS_Writing,,
principle,原则,writing,5,noun,,,85,IELTS_Writing,,
prior,在先的,writing,6,adjective,,,75,IELTS_Writing,,
priority,优先,writing,6,noun,,,75,IELTS_Writing,,
proceed,继续进行,writing,5,verb,,,80,IELTS_Writing,,
process,过程,writing,5,noun,,,85,IELTS_Writing,,
professional,专业的,writing,5,adjective,,,85,IELTS_Writing,,
prohibit,禁止,writing,6,verb,,,75,IELTS_Writing,,
promote,促进,writing,6,verb,,,80,IELTS_Writing,,
proportion,比例,writing,6,noun,,,75,IELTS_Writing,,
prospect,前景,writing,6,noun,,,75,IELTS_Writing,,
protocol,协议,writing,7,noun,,,70,IELTS_Writing,,
psychology,心理学,writing,6,noun,,,75,IELTS_Writing,,
publication,出版物,writing,6,noun,,,75,IELTS_Writing,,
publish,出版,writing,5,verb,,,80,IELTS_Writing,,
purchase,购买,writing,5,noun,,,80,IELTS_Writing,,
pursue,追求,writing,6,verb,,,75,IELTS_Writing,,
qualitative,定性的,writing,7,adjective,,,70,IELTS_Writing,,
quote,引用,writing,5,noun,,,75,IELTS_Writing,,
radical,激进的,writing,6,adjective,,,75,IELTS_Writing,,
random,随机的,writing,6,adjective,,,75,IELTS_Writing,,
range,范围,writing,5,noun,,,85,IELTS_Writing,,
ratio,比例,writing,6,noun,,,75,IELTS_Writing,,
rational,理性的,writing,6,adjective,,,75,IELTS_Writing,,
react,反应,writing,5,verb,,,80,IELTS_Writing,,
recover,恢复,writing,5,verb,,,75,IELTS_Writing,,
refine,提炼,writing,6,verb,,,75,IELTS_Writing,,
regime,政权,writing,6,noun,,,75,IELTS_Writing,,
region,地区,writing,5,noun,,,80,IELTS_Writing,,
register,注册,writing,5,verb,,,80,IELTS_Writing,,
regulate,调节,writing,6,verb,,,75,IELTS_Writing,,
reinforce,加强,writing,6,verb,,,75,IELTS_Writing,,
reject,拒绝,writing,5,verb,,,80,IELTS_Writing,,
relate,关联,writing,5,verb,,,85,IELTS_Writing,,
relative,相对的,writing,5,adjective,,,80,IELTS_Writing,,
relevant,相关的,writing,6,adjective,,,80,IELTS_Writing,,
reluctance,勉强,writing,6,noun,,,70,IELTS_Writing,,
rely,依赖,writing,5,verb,,,80,IELTS_Writing,,
remove,移除,writing,5,verb,,,80,IELTS_Writing,,
require,需要,writing,5,verb,,,85,IELTS_Writing,,
reside,居住,writing,6,verb,,,70,IELTS_Writing,,
resolve,解决,writing,5,verb,,,80,IELTS_Writing,,
resource,资源,writing,5,noun,,,85,IELTS_Writing,,
respond,回应,writing,5,verb,,,80,IELTS_Writing,,
responsible,负责的,writing,5,adjective,,,80,IELTS_Writing,,
restrict,限制,writing,6,verb,,,75,IELTS_Writing,,
retain,保留,writing,6,verb,,,75,IELTS_Writing,,
reveal,揭示,writing,6,verb,,,80,IELTS_Writing,,
revenue,收入,writing,6,noun,,,75,IELTS_Writing,,
reverse,反向,writing,6,verb,,,75,IELTS_Writing,,
revise,修订,writing,6,verb,,,75,IELTS_Writing,,
revolution,革命,writing,5,noun,,,80,IELTS_Writing,,
rigid,严格的,writing,6,adjective,,,75,IELTS_Writing,,
role,角色,writing,5,noun,,,85,IELTS_Writing,,
route,路线,writing,5,noun,,,75,IELTS_Writing,,
scenario,情景,writing,6,noun,,,75,IELTS_Writing,,
scheme,计划,writing,6,noun,,,75,IELTS_Writing,,
scope,范围,writing,6,noun,,,75,IELTS_Writing,,
section,部分,writing,5,noun,,,85,IELTS_Writing,,
sector,部门,writing,6,noun,,,75,IELTS_Writing,,
secure,安全的,writing,5,adjective,,,80,IELTS_Writing,,
seek,寻找,writing,5,verb,,,80,IELTS_Writing,,
select,选择,writing,5,verb,,,80,IELTS_Writing,,
sequence,序列,writing,6,noun,,,75,IELTS_Writing,,
series,系列,writing,5,noun,,,80,IELTS_Writing,,
sex,性别,writing,5,noun,,,80,IELTS_Writing,,
shift,转变,writing,5,noun,,,80,IELTS_Writing,,
significant,重要的,writing,5,adjective,,,85,IELTS_Writing,,
similar,相似的,writing,5,adjective,,,85,IELTS_Writing,,
simulate,模拟,writing,6,verb,,,75,IELTS_Writing,,
site,地点,writing,5,noun,,,80,IELTS_Writing,,
so-called,所谓的,writing,6,adjective,,,70,IELTS_Writing,,
sole,唯一的,writing,6,adjective,,,70,IELTS_Writing,,
somewhat,有点,writing,5,adverb,,,75,IELTS_Writing,,
source,来源,writing,5,noun,,,85,IELTS_Writing,,
specific,具体的,writing,5,adjective,,,85,IELTS_Writing,,
specify,指定,writing,6,verb,,,75,IELTS_Writing,,
sphere,球体,writing,6,noun,,,70,IELTS_Writing,,
stable,稳定的,writing,6,adjective,,,75,IELTS_Writing,,
statistic,统计,writing,6,noun,,,80,IELTS_Writing,,
status,地位,writing,5,noun,,,80,IELTS_Writing,,
straightforward,直截了当的,writing,6,adjective,,,70,IELTS_Writing,,
strategy,策略,writing,6,noun,,,80,IELTS_Writing,,
stress,压力,writing,5,noun,,,80,IELTS_Writing,,
structure,结构,writing,5,noun,,,85,IELTS_Writing,,
style,风格,writing,5,noun,,,80,IELTS_Writing,,
submit,提交,writing,6,verb,,,75,IELTS_Writing,,
subordinate,下属的,writing,7,adjective,,,65,IELTS_Writing,,
subsequent,随后的,writing,6,adjective,,,75,IELTS_Writing,,
subsidy,补贴,writing,7,noun,,,70,IELTS_Writing,,
substitute,替代,writing,6,noun,,,75,IELTS_Writing,,
successor,继任者,writing,6,noun,,,70,IELTS_Writing,,
sufficient,足够的,writing,6,adjective,,,75,IELTS_Writing,,
sum,总和,writing,5,noun,,,75,IELTS_Writing,,
summary,总结,writing,5,noun,,,80,IELTS_Writing,,
supplement,补充,writing,6,noun,,,75,IELTS_Writing,,
survey,调查,writing,6,noun,,,80,IELTS_Writing,,
survive,生存,writing,5,verb,,,80,IELTS_Writing,,
symbol,符号,writing,5,noun,,,75,IELTS_Writing,,
tape,磁带,writing,5,noun,,,70,IELTS_Writing,,
task,任务,writing,4,noun,,,85,IELTS_Writing,,
team,团队,writing,4,noun,,,85,IELTS_Writing,,
technical,技术的,writing,5,adjective,,,85,IELTS_Writing,,
technique,技术,writing,6,noun,,,80,IELTS_Writing,,
technology,技术,writing,5,noun,,,85,IELTS_Writing,,
temporary,临时的,writing,6,adjective,,,75,IELTS_Writing,,
tense,紧张的,writing,5,adjective,,,75,IELTS_Writing,,
terminate,终止,writing,6,verb,,,75,IELTS_Writing,,
text,文本,writing,5,noun,,,85,IELTS_Writing,,
theme,主题,writing,5,noun,,,75,IELTS_Writing,,
theory,理论,writing,5,noun,,,85,IELTS_Writing,,
thereby,因此,writing,6,adverb,,,70,IELTS_Writing,,
topic,主题,writing,4,noun,,,85,IELTS_Writing,,
trace,追踪,writing,5,noun,,,75,IELTS_Writing,,
transform,转变,writing,6,verb,,,75,IELTS_Writing,,
transmit,传输,writing,6,verb,,,75,IELTS_Writing,,
trend,趋势,writing,5,noun,,,80,IELTS_Writing,,
trigger,触发,writing,6,verb,,,75,IELTS_Writing,,
ultimately,最终,writing,6,adverb,,,75,IELTS_Writing,,
undergo,经历,writing,6,verb,,,75,IELTS_Writing,,
underlie,构成基础,writing,7,verb,,,70,IELTS_Writing,,
undertake,承担,writing,6,verb,,,75,IELTS_Writing,,
uniform,统一的,writing,5,adjective,,,75,IELTS_Writing,,
unify,统一,writing,6,verb,,,75,IELTS_Writing,,
unique,独特的,writing,5,adjective,,,80,IELTS_Writing,,
utilize,利用,writing,6,verb,,,75,IELTS_Writing,,
valid,有效的,writing,6,adjective,,,75,IELTS_Writing,,
vary,变化,writing,5,verb,,,80,IELTS_Writing,,
version,版本,writing,5,noun,,,80,IELTS_Writing,,
via,通过,writing,5,preposition,,,80,IELTS_Writing,,
violate,违反,writing,6,verb,,,75,IELTS_Writing,,
virtual,虚拟的,writing,6,adjective,,,80,IELTS_Writing,,
visible,可见的,writing,5,adjective,,,75,IELTS_Writing,,
vision,视觉,writing,5,noun,,,75,IELTS_Writing,,
visual,视觉的,writing,6,adjective,,,75,IELTS_Writing,,
volume,卷,writing,5,noun,,,80,IELTS_Writing,,
voluntary,自愿的,writing,6,adjective,,,75,IELTS_Writing,,
whereas,然而,writing,6,conjunction,,,75,IELTS_Writing,,
widespread,广泛的,writing,6,adjective,,,75,IELTS_Writing,,
wisdom,智慧,writing,6,noun,,,70,IELTS_Writing,,
withdraw,撤回,writing,6,verb,,,75,IELTS_Writing,,
actually,实际上,speaking,4,adverb,,,90,IELTS_Speaking,,
basically,基本上,speaking,4,adverb,,,85,IELTS_Speaking,,
certainly,当然,speaking,4,adverb,,,85,IELTS_Speaking,,
definitely,肯定,speaking,4,adverb,,,85,IELTS_Speaking,,
honestly,诚实地,speaking,4,adverb,,,80,IELTS_Speaking,,
literally,字面上,speaking,5,adverb,,,80,IELTS_Speaking,,
obviously,显然,speaking,4,adverb,,,85,IELTS_Speaking,,
personally,就个人而言,speaking,4,adverb,,,85,IELTS_Speaking,,
probably,可能,speaking,4,adverb,,,85,IELTS_Speaking,,
simply,简单地,speaking,4,adverb,,,85,IELTS_Speaking,,
supposedly,据说,speaking,5,adverb,,,75,IELTS_Speaking,,
totally,完全,speaking,4,adverb,,,85,IELTS_Speaking,,
essentially,本质上,speaking,6,adverb,,,75,IELTS_Speaking,,
fortunately,幸运地,speaking,5,adverb,,,75,IELTS_Speaking,,
frankly,坦率地,speaking,5,adverb,,,75,IELTS_Speaking,,
generally,一般,speaking,4,adverb,,,85,IELTS_Speaking,,
hopefully,希望,speaking,4,adverb,,,80,IELTS_Speaking,,
ideally,理想地,speaking,5,adverb,,,75,IELTS_Speaking,,
incidentally,顺便,speaking,6,adverb,,,70,IELTS_Speaking,,
interestingly,有趣的是,speaking,5,adverb,,,75,IELTS_Speaking,,
luckily,幸运地,speaking,4,adverb,,,75,IELTS_Speaking,,
mainly,主要,speaking,4,adverb,,,85,IELTS_Speaking,,
mostly,主要,speaking,4,adverb,,,80,IELTS_Speaking,,
naturally,自然地,speaking,4,adverb,,,80,IELTS_Speaking,,
normally,通常,speaking,4,adverb,,,85,IELTS_Speaking,,
originally,最初,speaking,5,adverb,,,80,IELTS_Speaking,,
particularly,特别,speaking,5,adverb,,,85,IELTS_Speaking,,
perhaps,也许,speaking,4,adverb,,,85,IELTS_Speaking,,
possibly,可能,speaking,4,adverb,,,80,IELTS_Speaking,,
practically,实际上,speaking,5,adverb,,,75,IELTS_Speaking,,
presumably,大概,speaking,6,adverb,,,70,IELTS_Speaking,,
rarely,很少,speaking,4,adverb,,,80,IELTS_Speaking,,
really,真地,speaking,3,adverb,,,95,IELTS_Speaking,,
relatively,相对,speaking,5,adverb,,,80,IELTS_Speaking,,
seriously,认真地,speaking,4,adverb,,,80,IELTS_Speaking,,
slightly,稍微,speaking,4,adverb,,,80,IELTS_Speaking,,
somehow,以某种方式,speaking,4,adverb,,,75,IELTS_Speaking,,
strongly,强烈,speaking,4,adverb,,,80,IELTS_Speaking,,
surprisingly,令人惊讶,speaking,5,adverb,,,75,IELTS_Speaking,,
typically,典型地,speaking,5,adverb,,,80,IELTS_Speaking,,
unfortunately,不幸,speaking,4,adverb,,,80,IELTS_Speaking,,
virtually,几乎,speaking,5,adverb,,,80,IELTS_Speaking,,
